,aid,title,url,date,time,length,play,danmaku,review,favorites,coin
0,9108412,黑桐谷歌【仁王】19 女王之眼 （完）,http://www.bilibili.com/video/av9108412,2017-03-11,23:00:10,18:05,96967,1393,525,232,3469
1,9085004,黑桐谷歌【仁王】18 魔王耀变,http://www.bilibili.com/video/av9085004,2017-03-10,23:00:44,50:52,92643,2927,472,219,1851
2,9039363,黑桐谷歌【仁王】17 佐和山的武士,http://www.bilibili.com/video/av9039363,2017-03-09,23:00:20,22:10,57638,966,225,147,1045
3,9039166,黑桐谷歌【仁王】16 不净灵山,http://www.bilibili.com/video/av9039166,2017-03-08,23:00:22,23:03,67134,1151,263,141,1082
4,9021201,黑桐谷歌【仁王】15 逢魔之源,http://www.bilibili.com/video/av9021201,2017-03-07,23:00:02,10:57,68745,826,266,153,1151
5,9006343,黑桐谷歌【仁王】14 关原,http://www.bilibili.com/video/av9006343,2017-03-07,05:00:48,16:19,72926,1207,323,162,1138
6,9006101,黑桐谷歌【仁王】13 不死之焰,http://www.bilibili.com/video/av9006101,2017-03-06,05:00:47,24:54,77103,1427,417,162,1248
7,8995016,黑桐谷歌【仁王】12 秽土之城,http://www.bilibili.com/video/av8995016,2017-03-05,11:27:39,25:10,87940,1767,397,229,1356
8,8970891,黑桐谷歌【仁王】11 对彼岸的思念,http://www.bilibili.com/video/av8970891,2017-03-04,10:49:12,13:05,92975,1008,461,222,1419
9,8932509,黑桐谷歌【仁王】10 横越伊贺,http://www.bilibili.com/video/av8932509,2017-03-02,20:16:09,18:13,85363,1115,421,191,1330
10,8923362,黑桐谷歌【仁王】09 比睿山的魔物,http://www.bilibili.com/video/av8923362,2017-03-02,05:19:45,19:05,72247,1175,388,166,1183
11,8911597,黑桐谷歌【仁王】08 潸然落雪,http://www.bilibili.com/video/av8911597,2017-03-01,11:08:10,17:09,94919,1226,487,319,1593
12,8882485,黑桐谷歌【仁王】07 信贵山的蜘蛛,http://www.bilibili.com/video/av8882485,2017-02-27,22:39:04,42:52,118836,2059,393,322,1584
13,8835946,黑桐谷歌【仁王】06 海鸣又起,http://www.bilibili.com/video/av8835946,2017-02-25,11:04:20,17:54,89668,1338,487,212,1893
14,8809818,黑桐谷歌【仁王】05 蠢动的银矿,http://www.bilibili.com/video/av8809818,2017-02-24,09:23:19,21:29,86895,1059,415,189,1363
15,8793451,黑桐谷歌【仁王】04 沉睡的灵石,http://www.bilibili.com/video/av8793451,2017-02-23,11:26:49,28:15,94946,1922,445,211,1423
16,8774110,黑桐谷歌【仁王】03 黑暗深处,http://www.bilibili.com/video/av8774110,2017-02-22,10:22:19,20:37,112990,1399,685,270,1602
17,8762198,【仁王·真剑胜负挑战杯】强者之道·真·立花宗茂 禁道具 禁服装 禁饰品 无伤,http://www.bilibili.com/video/av8762198,2017-02-22,00:08:32,02:10,93988,325,719,258,1643
18,8756283,黑桐谷歌【仁王】02 恶鬼栖息之岛,http://www.bilibili.com/video/av8756283,2017-02-21,11:00:40,30:03,135505,1652,650,305,2128
19,8749046,黑桐谷歌【仁王】01 拥有精灵的男人,http://www.bilibili.com/video/av8749046,2017-02-21,05:24:11,26:33,255682,3119,1170,903,3477
20,8664005,仁王直播实况录像【黑桐谷歌】2017-02-16 共5P,http://www.bilibili.com/video/av8664005,2017-02-17,00:48:17,287:49,249366,7662,632,1163,2772
21,8647869,黑桐谷歌【生化危机7】视频攻略 08 完,http://www.bilibili.com/video/av8647869,2017-02-16,02:38:14,56:09,151654,4791,1011,487,6321
22,8627676,黑桐谷歌【生化危机7】视频攻略  07,http://www.bilibili.com/video/av8627676,2017-02-15,01:27:35,50:10,162683,3942,926,492,6786
23,8561216,黑桐谷歌【生化危机7】视频攻略 06,http://www.bilibili.com/video/av8561216,2017-02-11,12:09:18,48:36,196915,4955,1556,562,5732
24,8486251,黑桐谷歌【生化危机7】视频攻略 05,http://www.bilibili.com/video/av8486251,2017-02-08,06:20:43,58:36,216990,6987,2045,580,7344
25,8453761,黑桐谷歌【生化危机7】视频攻略 04,http://www.bilibili.com/video/av8453761,2017-02-06,22:22:13,52:13,205322,5682,1378,544,6835
26,8417610,黑桐谷歌【生化危机7】视频攻略 03,http://www.bilibili.com/video/av8417610,2017-02-05,04:29:12,43:47,196832,5174,1351,555,6804
27,8398007,黑桐谷歌【生化危机7】视频攻略 02,http://www.bilibili.com/video/av8398007,2017-02-04,05:46:01,44:36,216737,5861,1384,685,7535
28,8376524,黑桐谷歌【生化危机7】视频攻略 01,http://www.bilibili.com/video/av8376524,2017-02-03,05:39:09,42:04,318171,7034,1726,1583,9659
29,8179668,黑桐谷歌【最终幻想15】一些小技巧分享 （全4期 更新中）,http://www.bilibili.com/video/av8179668,2017-01-23,08:15:56,154:27,159520,3362,1072,1707,3293
30,8002600,你若安好 便是擎天【汽车修理工模拟2015】实况解说,http://www.bilibili.com/video/av8002600,2017-01-14,00:47:55,83:47,183816,2757,705,1174,2302
31,7760727,【最终幻想15国行版】伊格尼斯的料理大全,http://www.bilibili.com/video/av7760727,2016-12-29,23:34:25,18:29,156922,2874,1070,3464,5080
32,7644257,黑桐谷歌【看门狗2】14 完结合集,http://www.bilibili.com/video/av7644257,2016-12-22,05:07:24,77:16,163161,3180,604,921,3594
33,7570248,黑桐谷歌【看门狗2】09 10 11 12,http://www.bilibili.com/video/av7570248,2016-12-17,06:29:29,140:39,243513,6984,759,875,4872
34,7371089,黑桐谷歌【看门狗2】05 06 07 08,http://www.bilibili.com/video/av7371089,2016-12-03,10:53:24,133:36,276615,6652,1025,898,5288
35,7270066,黑桐谷歌【看门狗2】04 甜美家园,http://www.bilibili.com/video/av7270066,2016-11-26,10:50:56,38:05,137861,2305,552,579,3949
36,7257666,黑桐谷歌【看门狗2】01 02 03,http://www.bilibili.com/video/av7257666,2016-11-25,22:43:36,126:37,432245,8463,1186,2161,7827
37,7010272,黑桐谷歌【泰坦天降2】07 完结合集,http://www.bilibili.com/video/av7010272,2016-11-07,22:43:58,269:26,351067,4501,1296,2767,8542
38,6988873,黑桐谷歌【泰坦天降2】06 圣柜,http://www.bilibili.com/video/av6988873,2016-11-06,05:01:57,230:48,178661,2996,741,519,4955
39,6948635,黑桐谷歌【泰坦天降2】05 信号台,http://www.bilibili.com/video/av6948635,2016-11-03,22:09:48,191:54,173887,3630,886,494,5679
40,6936698,黑桐谷歌【泰坦天降2】04 因果,http://www.bilibili.com/video/av6936698,2016-11-02,22:44:56,147:53,158345,3333,540,488,4731
41,6924759,黑桐谷歌【泰坦天降2】03 踏入虚空,http://www.bilibili.com/video/av6924759,2016-11-01,22:29:21,116:23,192394,2630,862,600,5277
42,6914895,黑桐谷歌【泰坦天降2】02 鲜血与铁锈,http://www.bilibili.com/video/av6914895,2016-11-01,01:42:54,29:27,198250,1747,857,483,5675
43,6900263,黑桐谷歌【泰坦天降2】01 BT-7274,http://www.bilibili.com/video/av6900263,2016-10-30,22:49:17,47:19,461680,2910,2356,3075,10018
44,6483543,【黑桐丧尸的谷歌围城】视频攻略 完结合集,http://www.bilibili.com/video/av6483543,2016-10-01,03:32:28,80:00,235796,6463,1021,1061,4788
45,6452292,【黑桐丧尸的谷歌围城】视频攻略 04,http://www.bilibili.com/video/av6452292,2016-09-28,10:47:16,59:04,153223,4056,796,401,2635
46,6380834,【黑桐丧尸的谷歌围城】视频攻略 03,http://www.bilibili.com/video/av6380834,2016-09-22,22:52:15,45:35,160123,3799,554,420,2825
47,6350661,【黑桐丧尸的谷歌围城】视频攻略 02,http://www.bilibili.com/video/av6350661,2016-09-20,00:54:57,55:41,200277,4011,711,544,3029
48,6329178,【黑桐丧尸的谷歌围城】视频攻略 01,http://www.bilibili.com/video/av6329178,2016-09-17,23:49:30,70:00,432416,8110,1589,1710,5271
49,6004938,【血与酒】黑桐谷歌视频攻略 08-2 下 童话现身,http://www.bilibili.com/video/av6004938,2016-08-25,05:51:35,67:00,95214,2851,874,327,2720
50,5997615,【血与酒】黑桐谷歌视频攻略 08-2 上 童话现身,http://www.bilibili.com/video/av5997615,2016-08-24,22:09:34,79:00,95729,5861,626,348,1944
51,5876410,【血与酒】黑桐谷歌视频攻略 08-1 下 暗影长者,http://www.bilibili.com/video/av5876410,2016-08-17,21:19:00,44:25,115280,3217,960,391,2004
52,5861008,【血与酒】黑桐谷歌视频攻略 08-1 上 暗影长者,http://www.bilibili.com/video/av5861008,2016-08-16,23:46:09,54:42,96372,3717,1201,343,1830
53,5726734,【血与酒】黑桐谷歌视频攻略 07 攻下一城,http://www.bilibili.com/video/av5726734,2016-08-09,01:34:47,29:20,78214,1934,713,268,1763
54,5657541,【血与酒】黑桐谷歌视频攻略 06 辛特拉之男,http://www.bilibili.com/video/av5657541,2016-08-04,22:41:56,53:18,84042,2795,661,278,2115
55,5574646,【血与酒】黑桐谷歌视频攻略 05 美酒是神圣的,http://www.bilibili.com/video/av5574646,2016-07-30,20:59:40,53:39,99005,3376,986,346,2526
56,5546901,【PV精选】初音 Project DIVA Future Tone （更新中）,http://www.bilibili.com/video/av5546901,2016-07-29,01:53:00,09:55,151402,5484,1998,8482,3232
57,5233619,【血与酒】黑桐谷歌视频攻略 04 愚人之笼 下,http://www.bilibili.com/video/av5233619,2016-07-07,00:05:42,39:48,96606,2244,752,286,1809
58,5218845,【血与酒】黑桐谷歌视频攻略 03 愚人之笼 上,http://www.bilibili.com/video/av5218845,2016-07-05,21:40:37,47:55,97043,2591,438,282,1707
59,5207182,【血与酒】黑桐谷歌视频攻略 马之灵,http://www.bilibili.com/video/av5207182,2016-07-04,23:14:06,30:46,103608,2614,777,338,2080
60,5158461,【血与酒】黑桐谷歌视频攻略 昆特牌 鲍克兰大赛,http://www.bilibili.com/video/av5158461,2016-07-01,02:34:55,38:35,93399,1750,482,338,1648
61,5144290,【血与酒】黑桐谷歌视频攻略 甜美家园 顾客永远是对的,http://www.bilibili.com/video/av5144290,2016-06-29,23:12:48,55:05,101597,3473,586,338,1939
62,5123718,【血与酒】黑桐谷歌视频攻略 湖女之剑,http://www.bilibili.com/video/av5123718,2016-06-28,02:52:04,62:00,171598,5526,683,848,2522
63,5085402,【血与酒】黑桐谷歌视频攻略 02,http://www.bilibili.com/video/av5085402,2016-06-24,23:14:35,55:58,138296,3742,870,409,2898
64,5072904,【血与酒】黑桐谷歌视频攻略 01,http://www.bilibili.com/video/av5072904,2016-06-23,21:02:47,71:00,314320,6168,1327,1183,5317
65,4902776,我的小美终于拿最佳了~留个纪念,http://www.bilibili.com/video/av4902776,2016-06-08,02:44:23,06:54,389653,1669,965,1728,3983
66,4741063,【勇者斗恶龙 创造】实况 04 终章 拉达托姆篇,http://www.bilibili.com/video/av4741063,2016-05-22,23:55:18,238:21,191463,10055,630,1110,2695
67,4729034,【勇者斗恶龙 创造】实况 03 麦拉·加雷亚篇,http://www.bilibili.com/video/av4729034,2016-05-21,22:00:59,202:03,177384,7193,637,1020,2100
68,4696341,【勇者斗恶龙 创造】实况 02 利姆而达篇,http://www.bilibili.com/video/av4696341,2016-05-18,20:50:49,185:16,225012,8599,525,1350,3002
