,aid,title,url,date,time,length,play,danmaku,review,favorites,coin
0,10332476,黑桐谷歌【塞尔达传说-荒野之息】08,http://www.bilibili.com/video/av10332476,2017-05-05,11:00:02,61:47,23038,1555,705,196,1114
1,10326443,Red Dead: Redemption-荒野大镖客：救赎-2010-黑桐谷歌,http://www.bilibili.com/video/av10326443,2017-05-05,03:07:40,638:40,56177,2144,626,1827,1226
2,10305600,不是什么高效的办法，但总归是无伤了二周目玛利亚,http://www.bilibili.com/video/av10305600,2017-05-04,04:12:57,03:02,83483,422,664,143,1259
3,10258835,Alan Wake-心灵杀手-2010-黑桐谷歌视频攻略,http://www.bilibili.com/video/av10258835,2017-05-02,03:03:38,589:03,126177,3249,1207,2460,7246
4,10150031,黑桐谷歌【尼尔：机械纪元】直播实况,http://www.bilibili.com/video/av10150031,2017-04-28,02:44:01,1248:05,246857,9274,1209,6495,3477
5,10120347,黑桐谷歌【塞尔达传说-荒野之息】07,http://www.bilibili.com/video/av10120347,2017-04-27,12:05:58,52:48,84533,2375,776,351,2245
6,10099321,黑桐谷歌【塞尔达传说-荒野之息】06,http://www.bilibili.com/video/av10099321,2017-04-26,00:00:59,55:16,88121,3014,615,356,2311
7,10082415,黑桐谷歌【塞尔达传说-荒野之息】05,http://www.bilibili.com/video/av10082415,2017-04-24,22:44:14,44:14,101010,3123,624,381,2653
8,9984132,黑桐谷歌【塞尔达传说-荒野之息】04,http://www.bilibili.com/video/av9984132,2017-04-20,23:50:07,51:35,127333,3473,584,467,2904
9,9915445,黑桐谷歌【塞尔达传说-荒野之息】03,http://www.bilibili.com/video/av9915445,2017-04-18,00:00:04,53:41,150312,4103,697,525,3394
10,9825238,黑桐谷歌【塞尔达传说-荒野之息】02,http://www.bilibili.com/video/av9825238,2017-04-14,00:03:21,56:56,177129,4188,809,645,4149
11,9800429,黑桐谷歌【塞尔达传说-荒野之息】01,http://www.bilibili.com/video/av9800429,2017-04-13,00:00:00,57:31,344850,8310,1773,2321,10167
12,9108412,黑桐谷歌【仁王】19 女王之眼 （完）,http://www.bilibili.com/video/av9108412,2017-03-11,23:00:10,18:05,122952,1485,581,284,3748
13,9085004,黑桐谷歌【仁王】18 魔王耀变,http://www.bilibili.com/video/av9085004,2017-03-10,23:00:44,50:52,107607,3143,475,251,1954
14,9039363,黑桐谷歌【仁王】17 佐和山的武士,http://www.bilibili.com/video/av9039363,2017-03-09,23:00:20,22:10,65894,1031,225,179,1101
15,9039166,黑桐谷歌【仁王】16 不净灵山,http://www.bilibili.com/video/av9039166,2017-03-08,23:00:22,23:03,75505,1247,264,169,1129
16,9021201,黑桐谷歌【仁王】15 逢魔之源,http://www.bilibili.com/video/av9021201,2017-03-07,23:00:02,10:57,76358,868,266,178,1191
17,9006343,黑桐谷歌【仁王】14 关原,http://www.bilibili.com/video/av9006343,2017-03-07,05:00:48,16:19,81043,1269,325,192,1176
18,9006101,黑桐谷歌【仁王】13 不死之焰,http://www.bilibili.com/video/av9006101,2017-03-06,05:00:47,24:54,85447,1478,421,193,1298
19,8995016,黑桐谷歌【仁王】12 秽土之城,http://www.bilibili.com/video/av8995016,2017-03-05,11:27:39,25:10,97854,1853,401,270,1381
20,8970891,黑桐谷歌【仁王】11 对彼岸的思念,http://www.bilibili.com/video/av8970891,2017-03-04,10:49:12,13:05,101856,1047,467,251,1471
21,8932509,黑桐谷歌【仁王】10 横越伊贺,http://www.bilibili.com/video/av8932509,2017-03-02,20:16:09,18:13,91725,1156,423,219,1370
22,8923362,黑桐谷歌【仁王】09 比睿山的魔物,http://www.bilibili.com/video/av8923362,2017-03-02,05:19:45,19:05,78012,1211,389,193,1206
23,8911597,黑桐谷歌【仁王】08 潸然落雪,http://www.bilibili.com/video/av8911597,2017-03-01,11:08:10,17:09,102594,1284,488,351,1620
24,8882485,黑桐谷歌【仁王】07 信贵山的蜘蛛,http://www.bilibili.com/video/av8882485,2017-02-27,22:39:04,42:52,126738,2138,395,341,1620
