,aid,title,url,date,time,length,play,danmaku,review,favorites,coin
0,9519622,【老E】作为一名强者，明明可以浪，为什么要靠实力？,http://www.bilibili.com/video/av9519622,2017-03-31,20:15:44,30:27,365172,5494,2030,1694,9698
1,9464224,【老E】喷火！旋转！小潮男！我的杂技型手扶拖拉机！,http://www.bilibili.com/video/av9464224,2017-03-29,02:14:45,27:03,375258,10015,2117,3787,16797
2,9353046,【老E】多喝热水 Part.05,http://www.bilibili.com/video/av9353046,2017-03-23,22:41:56,00:00,318753,6072,2393,3038,13290
3,9068081,【老E】单身老汉？鬼父3D？老司机翻车！,http://www.bilibili.com/video/av9068081,2017-03-09,21:31:20,21:22,603846,8063,2031,3337,17059
4,8932956,【老E】找猹，狗眼已瞎,http://www.bilibili.com/video/av8932956,2017-03-02,20:59:38,27:03,659236,5700,2035,3595,13757
5,8802108,【老E】雨后小故事 Part.04,http://www.bilibili.com/video/av8802108,2017-02-24,03:39:16,36:36,389169,6260,3788,4164,16387
6,8725490,【老E】辣鸡游戏,http://www.bilibili.com/video/av8725490,2017-02-19,23:49:01,09:19,1216281,22362,5095,10384,31545
7,8569498,【老E】第一次约会 Part.03,http://www.bilibili.com/video/av8569498,2017-02-12,02:10:23,35:37,491744,9966,4498,4626,17744
8,8433883,【老E】汪汪汪！ Part.02,http://www.bilibili.com/video/av8433883,2017-02-06,00:05:18,32:39,633726,9958,5540,5411,22499
9,8376267,【老E】Go Home Part.01,http://www.bilibili.com/video/av8376267,2017-02-03,05:27:12,36:28,933352,11637,8601,11601,39527
10,8291836,【老E】我可能拿了一把假枪... 怪物:“同胞们！冲啊！”,http://www.bilibili.com/video/av8291836,2017-01-29,13:09:46,25:28,863356,10324,3872,2938,30309
11,8265264,【老E】这可能是一个假的大锤教程,http://www.bilibili.com/video/av8265264,2017-01-28,00:19:14,18:17,933817,10258,4489,3623,17038
12,8248432,"【老E】拿到枪了。怪物:”妈妈,我想回家......”",http://www.bilibili.com/video/av8248432,2017-01-26,23:46:21,32:56,794889,13024,3299,2876,18826
13,8208190,【老E】怪物们！你们接下来将要面对的是500强选手！,http://www.bilibili.com/video/av8208190,2017-01-24,23:04:20,51:41,1167398,28712,4172,5825,19602
14,8109862,【老E】我可能返了一个假校（和谐版）,http://www.bilibili.com/video/av8109862,2017-01-19,21:50:30,22:11,917042,34031,3989,6200,16135
15,7965865,【老E】论打飞机，还是我比较强,http://www.bilibili.com/video/av7965865,2017-01-11,20:49:16,24:11,888187,7672,4262,2778,21485
