,aid,title,url,date,time,length,play,danmaku,review,favorites,coin
0,9829276,【真3斩】好困，割个草提提神,http://www.bilibili.com/video/av9829276,2017-04-14,02:41:02,04:07,16302,196,223,60,281
1,9815491,【真3斩】手机版无双割草,http://www.bilibili.com/video/av9815491,2017-04-13,07:58:37,18:37,42420,669,589,222,296
2,9762242,【FGO】可爱即是正义，食我斯卑修姆光线啦,http://www.bilibili.com/video/av9762242,2017-04-10,21:29:41,04:30,47571,444,548,400,767
3,9749312,【FGO】咕哒咕哒二期，高难度副本?,http://www.bilibili.com/video/av9749312,2017-04-10,05:41:57,03:20,38725,351,625,249,758
4,9634802,【FGO】土方卡池验毒,http://www.bilibili.com/video/av9634802,2017-04-05,08:44:43,15:16,49021,1580,817,154,652
5,9442249,【FGO】无间地狱——最初的高难度副本,http://www.bilibili.com/video/av9442249,2017-03-27,22:07:05,02:49,69980,347,644,549,1327
6,9256898,【塞尔达】手残党40秒无伤速刷银色人马,http://www.bilibili.com/video/av9256898,2017-03-18,23:50:05,05:57,17095,143,223,88,171
7,9221337,【塞尔达】荒野之息BUG，可以反复触发,http://www.bilibili.com/video/av9221337,2017-03-17,08:33:52,03:25,19335,129,246,41,185
8,9181787,【FGO】总司复刻卡池验毒,http://www.bilibili.com/video/av9181787,2017-03-15,06:42:57,12:25,63071,1895,636,284,553
9,9142162,【塞尔达】蛮人套装——全3迷宫,http://www.bilibili.com/video/av9142162,2017-03-13,03:49:29,16:35,11398,101,133,88,100
10,9134595,【塞尔达】四大迷宫BOSS战——骆驼+中途盗贼任务,http://www.bilibili.com/video/av9134595,2017-03-12,17:35:41,17:14,7364,148,116,22,81
11,9134493,【塞尔达】四大迷宫BOSS战——蜥蜴,http://www.bilibili.com/video/av9134493,2017-03-12,13:18:16,10:14,5687,87,90,14,68
12,9120309,【塞尔达】四大迷宫BOSS战——大象+中途人马任务,http://www.bilibili.com/video/av9120309,2017-03-12,03:12:14,14:45,11480,261,217,28,119
13,9120155,【塞尔达】四大迷宫BOSS战——飞鹰,http://www.bilibili.com/video/av9120155,2017-03-12,03:09:43,09:04,10238,197,131,19,113
14,9099290,【塞尔达】手残党还要刷人马,http://www.bilibili.com/video/av9099290,2017-03-11,06:36:28,01:55,20060,94,314,44,217
15,9088394,【FGO】普通的旧剑,http://www.bilibili.com/video/av9088394,2017-03-10,21:05:38,03:16,56004,447,692,308,539
16,9084097,【塞尔达】手残党也要刷古代套,http://www.bilibili.com/video/av9084097,2017-03-10,11:29:11,06:03,32656,207,313,114,255
17,9041572,【FGO】突如其来的旧剑卡池,http://www.bilibili.com/video/av9041572,2017-03-08,06:14:04,22:39,87542,3192,1120,606,1064
18,8912053,【FGO】黑化弱三分？,http://www.bilibili.com/video/av8912053,2017-03-01,10:09:33,05:16,81725,502,818,278,446
19,8905347,【FGO】史上最恶劣卡池验毒,http://www.bilibili.com/video/av8905347,2017-03-01,04:15:22,09:58,99458,2937,712,444,706
20,8820352,【FGO】恶势力登场,http://www.bilibili.com/video/av8820352,2017-02-25,01:34:04,03:06,93731,622,867,681,876
21,8812577,【FGO】新宿卡池验毒,http://www.bilibili.com/video/av8812577,2017-02-24,11:56:09,17:13,80685,3832,851,347,1058
