,aid,title,url,date,time,length,play,danmaku,review,favorites,coin
0,10321256,【黑暗之魂3】 第30集：妖王、英雄古达——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av10321256,2017-05-04,22:15:15,48:26,2133,180,46,15,139
1,10252427,【黑魂3CosplayPVP大赛】高墙下的群魔乱舞 上,http://www.bilibili.com/video/av10252427,2017-05-01,22:00:56,06:10,6163,83,57,80,226
2,10251461,【黑暗之魂3】 第29集：薪王双王子——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av10251461,2017-05-01,23:45:00,43:56,1805,192,26,11,166
3,10192486,【恶魔之魂有生之年系列】2017年的黄衣老者入侵（看简介）,http://www.bilibili.com/video/av10192486,2017-04-29,21:45:15,03:58,6448,43,85,30,105
4,10144083,【黑暗之魂3】 第28集：入大书库——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av10144083,2017-04-27,23:45:17,41:12,1555,122,27,16,131
5,10089929,【黑暗之魂3】 第27集：巡礼蝴蝶和希里斯任务——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av10089929,2017-04-25,23:45:59,20:59,1980,129,28,12,147
6,10084487,【黑暗之魂3】 第26集：猎龙铠甲——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av10084487,2017-04-25,00:41:31,37:32,2293,218,35,15,130
7,9980191,【球魂】《黑魂3MOD》随机武器切换 米狄尔击杀,http://www.bilibili.com/video/av9980191,2017-04-20,22:25:51,12:17,2825,80,23,18,82
8,9960378,【黑暗之魂3】 第25集：冷冽谷舞娘——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9960378,2017-04-20,23:45:54,40:15,2475,163,36,15,139
9,9873932,【寻魂记】恶魔之魂——万恶之源全体验 试播章（直播录像）,http://www.bilibili.com/video/av9873932,2017-04-15,21:29:11,42:45,6925,301,100,113,105
10,9873157,【黑暗之魂3】 第24集：薪王巨人尤姆——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9873157,2017-04-17,23:45:04,40:47,2859,168,35,26,148
11,9845605,【黑暗之魂3】 第23集：拯救洋葱——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9845605,2017-04-14,23:45:40,32:04,2453,178,40,20,159
12,9803151,【黑暗之魂3】 第22集：地下监牢——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9803151,2017-04-13,00:00:00,32:35,1976,125,29,14,140
13,9762547,【黑暗之魂3】 第21集：薪王艾尔德里奇——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9762547,2017-04-10,22:07:30,45:57,2832,172,39,22,158
14,9708737,【黑暗之魂3】 第20集：废弃教堂竟然是…？！——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9708737,2017-04-08,23:30:16,56:33,2852,248,35,13,165
15,9692750,【大合集】血源诅咒 全攻略 by 球魂,http://www.bilibili.com/video/av9692750,2017-04-08,03:24:09,1199:04,11333,549,77,348,300
16,9642006,【黑暗之魂3】 第19集：教宗沙力万——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9642006,2017-04-05,20:06:28,50:31,2668,246,36,21,191
