,aid,title,url,date,time,length,play,danmaku,review,favorites,coin
0,10043590,冰冷解说：两只6星“以津真天”（阴阳师协同斗技）,http://www.bilibili.com/video/av10043590,2017-04-23,05:25:26,98:24,30365,1223,404,189,339
1,10028011,【阴阳师】4.22体验服 阎魔加强实测,http://www.bilibili.com/video/av10028011,2017-04-22,13:35:32,03:14,45649,312,690,144,229
2,10022194,【阴阳师】第二十一章新剧情：七角山秘闻,http://www.bilibili.com/video/av10022194,2017-04-22,08:55:56,32:18,28525,3013,654,338,356
3,10017141,冰冷解说：4.22协同斗技录像（还是雪女最厉害~）,http://www.bilibili.com/video/av10017141,2017-04-22,05:56:43,92:06,11633,780,232,50,152
4,10016686,冰冷解说：潜伏之赤途 第005期 （海蛇线结局）,http://www.bilibili.com/video/av10016686,2017-04-22,08:54:22,65:55,2527,620,135,26,176
5,9991305,冰冷解说：逆袭之星途闪耀 第014期,http://www.bilibili.com/video/av9991305,2017-04-21,06:05:46,30:33,8483,1353,308,53,383
6,9978411,冰冷解说：阴阳师后手肉控队队花——烟烟罗！,http://www.bilibili.com/video/av9978411,2017-04-20,12:10:57,63:17,36954,1092,293,238,327
7,9948552,冰冷解说：潜伏之赤途 第004期,http://www.bilibili.com/video/av9948552,2017-04-19,05:08:10,55:12,4046,600,191,37,211
8,9946275,冰冷解说：逆袭之星途闪耀 第013期,http://www.bilibili.com/video/av9946275,2017-04-19,03:10:49,77:24,9486,2853,354,72,622
9,9916936,冰冷解说：恒水中学连环虐杀 （4P更新完毕）,http://www.bilibili.com/video/av9916936,2017-04-17,12:06:29,258:51,16937,1994,366,272,561
10,9916771,冰冷解说：高速针女荒 4保1阵容斗技上分实况,http://www.bilibili.com/video/av9916771,2017-04-17,11:56:55,68:40,25974,1416,230,156,248
11,9905720,冰冷解说：逆袭之星途闪耀 第012期,http://www.bilibili.com/video/av9905720,2017-04-17,03:31:49,81:04,11252,3713,354,82,655
12,9897524,冰冷解说：逆袭之星途闪耀 第011期,http://www.bilibili.com/video/av9897524,2017-04-16,15:18:39,75:57,11399,4063,367,78,566
13,9896059,冰冷解说：后宫三千人 第005期（完结撒花~）,http://www.bilibili.com/video/av9896059,2017-04-16,13:22:33,45:38,5072,261,149,22,66
