,aid,title,url,date,time,length,play,danmaku,review,favorites,coin
0,9999121,王老菊带你迷航外星,http://www.bilibili.com/video/av9999121,2017-04-21,10:59:27,43:10,247801,6886,2786,795,5048
1,9796052,王老菊教你榔头死神,http://www.bilibili.com/video/av9796052,2017-04-12,09:17:10,42:12,420167,6927,2171,1116,6982
2,9671516,王老菊带你像素冒险,http://www.bilibili.com/video/av9671516,2017-04-07,05:28:10,48:08,385200,7456,2231,1015,6408
3,9449918,（完结合集）【王老菊】筋肉猛男传火记【黑暗之魂3环之城DLC】,http://www.bilibili.com/video/av9449918,2017-03-28,05:54:37,249:09,918100,37952,4062,4988,17606
4,9381259,王老菊和散人互相进入身体，竟然是为了,http://www.bilibili.com/video/av9381259,2017-03-25,04:26:10,40:37,498911,8798,4015,6122,16092
5,9227167,【王老菊】旋转仁王10,http://www.bilibili.com/video/av9227167,2017-03-17,15:14:10,68:01,213442,6403,1777,337,4125
6,9069433,王老菊带你丛林进化,http://www.bilibili.com/video/av9069433,2017-03-10,03:35:20,42:12,527055,6156,1779,1016,4313
7,9064432,【王老菊】迷路仁王08~09,http://www.bilibili.com/video/av9064432,2017-03-09,12:21:11,87:52,213036,7036,1195,357,3320
8,9014027,【王老菊】拖更仁王07,http://www.bilibili.com/video/av9014027,2017-03-06,14:07:24,50:44,200600,5264,1390,339,4151
9,8811069,【王老菊】地精仁王06,http://www.bilibili.com/video/av8811069,2017-02-24,10:13:37,53:10,263737,5545,3177,432,4636
10,8739330,【王老菊】还有啥带仁王的词？04~05,http://www.bilibili.com/video/av8739330,2017-02-20,12:55:37,87:15,323957,9431,2578,439,4300
11,8719409,【王老菊】炸弹仁王03,http://www.bilibili.com/video/av8719409,2017-02-19,10:51:15,63:44,282391,8407,2228,454,4814
12,8658632,【王老菊】精尽仁王02,http://www.bilibili.com/video/av8658632,2017-02-16,12:16:13,46:01,331152,7934,2305,520,5490
13,8637601,【王老菊】火力少年仁王01,http://www.bilibili.com/video/av8637601,2017-02-15,09:47:22,71:41,686435,16237,3522,1554,8665
14,8539471,王老菊教你红衣影魔,http://www.bilibili.com/video/av8539471,2017-02-10,13:06:13,35:04,586049,12095,5548,1038,8917
15,8105366,王老菊教你杀将军09：影先生的故事,http://www.bilibili.com/video/av8105366,2017-01-19,10:45:22,40:32,234344,4112,6382,430,4734
16,7900189,王老菊带你极限滑雪,http://www.bilibili.com/video/av7900189,2017-01-07,09:43:49,28:53,585196,11491,4084,1454,14692
17,7737465,王老菊教你杀将军08：金泽城炸比,http://www.bilibili.com/video/av7737465,2016-12-28,05:09:01,35:24,219473,3191,2751,333,3563
18,7691117,【王老菊教你喜加一】第八期：打飞机游戏,http://www.bilibili.com/video/av7691117,2016-12-25,01:40:15,51:58,497800,7736,1520,976,6164
19,7627526,王老菊教你杀将军07：小村血案,http://www.bilibili.com/video/av7627526,2016-12-21,01:51:21,46:27,212750,3616,1132,377,3489
20,7602857,王老菊教你杀将军05~06,http://www.bilibili.com/video/av7602857,2016-12-19,06:12:43,67:36,286754,4900,1247,468,3825
21,7531412,王老菊教你杀将军04：都留山芳影,http://www.bilibili.com/video/av7531412,2016-12-14,13:46:57,49:27,238595,4385,1256,456,3711
