,aid,title,url,date,time,length,play,danmaku,review,favorites,coin
0,10021281,【闪乱】摇起来,http://www.bilibili.com/video/av10021281,2017-04-22,08:09:09,34:28,34341,690,590,296,552
1,9922342,【FGO】长江你也配称王？——无礼装5回合秒穿,http://www.bilibili.com/video/av9922342,2017-04-17,23:33:29,04:04,71477,531,931,819,1244
2,9907568,【FGO】老子才是暴击之王——无礼装8回合速通,http://www.bilibili.com/video/av9907568,2017-04-17,05:00:13,06:14,57701,701,673,375,881
3,9902919,【FGO】谁是暴击之王——无礼装高难度副本,http://www.bilibili.com/video/av9902919,2017-04-17,01:01:24,09:41,48116,1008,711,272,752
4,9829276,【真3斩】好困，割个草提提神,http://www.bilibili.com/video/av9829276,2017-04-14,02:41:02,04:07,33560,264,342,142,361
5,9815491,【真3斩】手机版无双割草,http://www.bilibili.com/video/av9815491,2017-04-13,07:58:37,18:37,56062,802,647,258,335
6,9762242,【FGO】可爱即是正义，食我斯卑修姆光线啦,http://www.bilibili.com/video/av9762242,2017-04-10,21:29:41,04:30,66909,540,593,519,861
7,9749312,【FGO】咕哒咕哒二期，高难度副本?,http://www.bilibili.com/video/av9749312,2017-04-10,05:41:57,03:20,49419,394,620,278,793
8,9634802,【FGO】土方卡池验毒,http://www.bilibili.com/video/av9634802,2017-04-05,08:44:43,15:16,53883,1668,711,158,672
9,9442249,【FGO】无间地狱——最初的高难度副本,http://www.bilibili.com/video/av9442249,2017-03-27,22:07:05,02:49,74097,356,636,547,1348
10,9256898,【塞尔达】手残党40秒无伤速刷银色人马,http://www.bilibili.com/video/av9256898,2017-03-18,23:50:05,05:57,18339,148,225,95,174
11,9221337,【塞尔达】荒野之息BUG，可以反复触发,http://www.bilibili.com/video/av9221337,2017-03-17,08:33:52,03:25,20240,135,243,45,187
12,9181787,【FGO】总司复刻卡池验毒,http://www.bilibili.com/video/av9181787,2017-03-15,06:42:57,12:25,65335,1922,643,285,561
13,9142162,【塞尔达】蛮人套装——全3迷宫,http://www.bilibili.com/video/av9142162,2017-03-13,03:49:29,16:35,12028,103,133,95,104
14,9134595,【塞尔达】四大迷宫BOSS战——骆驼+中途盗贼任务,http://www.bilibili.com/video/av9134595,2017-03-12,17:35:41,17:14,7788,151,116,23,83
15,9134493,【塞尔达】四大迷宫BOSS战——蜥蜴,http://www.bilibili.com/video/av9134493,2017-03-12,13:18:16,10:14,5978,90,92,15,70
16,9120309,【塞尔达】四大迷宫BOSS战——大象+中途人马任务,http://www.bilibili.com/video/av9120309,2017-03-12,03:12:14,14:45,12021,270,218,29,123
17,9120155,【塞尔达】四大迷宫BOSS战——飞鹰,http://www.bilibili.com/video/av9120155,2017-03-12,03:09:43,09:04,10560,199,132,19,117
18,9099290,【塞尔达】手残党还要刷人马,http://www.bilibili.com/video/av9099290,2017-03-11,06:36:28,01:55,20585,95,314,45,217
19,9088394,【FGO】普通的旧剑,http://www.bilibili.com/video/av9088394,2017-03-10,21:05:38,03:16,59264,456,697,317,546
20,9084097,【塞尔达】手残党也要刷古代套,http://www.bilibili.com/video/av9084097,2017-03-10,11:29:11,06:03,33774,210,314,120,255
21,9041572,【FGO】突如其来的旧剑卡池,http://www.bilibili.com/video/av9041572,2017-03-08,06:14:04,22:39,89092,3236,1119,607,1075
22,8912053,【FGO】黑化弱三分？,http://www.bilibili.com/video/av8912053,2017-03-01,10:09:33,05:16,84047,506,819,279,451
23,8905347,【FGO】史上最恶劣卡池验毒,http://www.bilibili.com/video/av8905347,2017-03-01,04:15:22,09:58,100952,2958,715,440,716
24,8820352,【FGO】恶势力登场,http://www.bilibili.com/video/av8820352,2017-02-25,01:34:04,03:06,96548,642,871,693,883
25,8812577,【FGO】新宿卡池验毒,http://www.bilibili.com/video/av8812577,2017-02-24,11:56:09,17:13,81530,3863,851,343,1068
26,8605416,【FGO】情人节复刻高难副本,http://www.bilibili.com/video/av8605416,2017-02-13,22:10:24,26:03,117080,2157,1082,822,1099
27,8548966,【FGO】想到阿福，JJ就会。。。。,http://www.bilibili.com/video/av8548966,2017-02-11,02:56:12,04:06,118005,791,2031,639,811
28,8499554,【FGO】盐川食我大光剑啦,http://www.bilibili.com/video/av8499554,2017-02-08,23:51:32,06:13,85016,1052,1200,353,734
29,8491612,【FGO】狂呆卡池一次非常不愉快的抽卡经历,http://www.bilibili.com/video/av8491612,2017-02-08,10:09:29,04:45,129769,3856,1343,566,1125
30,8373277,【FGO】谁是节奏之王,http://www.bilibili.com/video/av8373277,2017-02-03,03:07:02,00:55,124925,290,1044,581,802
31,8354056,【FGO】不暴击毋宁死,http://www.bilibili.com/video/av8354056,2017-02-02,03:51:14,15:34,109818,2442,885,907,983
32,8337524,【FGO】我大公今天也要玩暴击,http://www.bilibili.com/video/av8337524,2017-02-01,06:14:18,18:29,100821,1869,1633,675,750
33,8316240,【FGO】监狱塔速刷挑战,http://www.bilibili.com/video/av8316240,2017-01-31,03:40:24,13:04,80562,1108,769,470,741
34,8310697,【FGO】监狱塔90级新副本——辅助go,http://www.bilibili.com/video/av8310697,2017-01-30,21:15:09,58:06,80856,1965,588,417,552
35,8307429,【FGO】监狱塔——复刻新90级副本,http://www.bilibili.com/video/av8307429,2017-01-30,11:16:56,16:37,63587,905,498,309,583
36,8306524,【FGO】监狱塔——第七日,http://www.bilibili.com/video/av8306524,2017-01-30,10:17:36,05:36,48924,501,308,196,305
37,8290347,【FGO】监狱塔——第六日,http://www.bilibili.com/video/av8290347,2017-01-29,10:45:16,06:30,64500,1127,571,269,729
38,8275234,【FGO】监狱塔——第五日,http://www.bilibili.com/video/av8275234,2017-01-28,10:39:23,08:30,58360,728,423,252,580
39,8263096,【FGO】监狱塔——第四日,http://www.bilibili.com/video/av8263096,2017-01-27,21:09:04,03:18,69657,766,415,320,480
40,8245807,【阴阳师】辉夜姬传记——吹笛撩妹,http://www.bilibili.com/video/av8245807,2017-01-26,20:48:53,03:31,132340,1763,2480,732,879
41,8241470,【FGO】监狱塔——第三日,http://www.bilibili.com/video/av8241470,2017-01-26,10:35:05,05:03,46504,448,454,126,358
42,8222116,【FGO】监狱塔——第二日,http://www.bilibili.com/video/av8222116,2017-01-25,10:37:54,04:02,52288,376,427,282,379
43,8213906,【FGO】监狱塔——第一日,http://www.bilibili.com/video/av8213906,2017-01-25,04:02:14,07:02,62518,572,374,208,284
44,8213191,【FGO】抽卡！我的回合,http://www.bilibili.com/video/av8213191,2017-01-25,03:27:04,07:53,136414,7840,1080,629,1347
45,8200088,【阴阳师】还是斗鸡,http://www.bilibili.com/video/av8200088,2017-01-24,08:56:32,19:36,162620,3580,1537,491,1484
46,8180341,【阴阳师】辉夜姬斗鸡实测,http://www.bilibili.com/video/av8180341,2017-01-23,08:47:48,24:00,196391,4589,1415,817,1638
47,8149274,【阴阳师】厉害了我的幼女,http://www.bilibili.com/video/av8149274,2017-01-21,22:51:11,02:56,223208,1686,2080,938,1334
48,8147591,【阴阳师】又忘记了，几年来着？,http://www.bilibili.com/video/av8147591,2017-01-21,20:52:01,29:38,172592,11390,1179,754,2363
49,8026936,【阴阳师】鬼畜组长勇闯智障门,http://www.bilibili.com/video/av8026936,2017-01-15,06:48:42,16:52,179421,3256,1969,1489,2029
50,8006019,【阴阳师】红颜美少年登场—Kira☆~,http://www.bilibili.com/video/av8006019,2017-01-14,04:03:34,04:41,231514,2008,1414,1656,1870
51,7983093,【阴阳师】抽个卡而已,http://www.bilibili.com/video/av7983093,2017-01-12,22:25:51,26:26,278134,18985,1659,1709,4435
52,7982208,【阴阳师】红叶10层,http://www.bilibili.com/video/av7982208,2017-01-12,21:23:01,05:30,188683,1091,1741,759,734
53,7960178,【FGO】无双信条——我蛤某人今天就教你怎么做刺客,http://www.bilibili.com/video/av7960178,2017-01-11,07:46:28,04:34,216777,1172,1142,2220,1608
54,7956018,【FGO】王蛤卡池验毒,http://www.bilibili.com/video/av7956018,2017-01-11,03:31:17,08:38,100194,2961,560,405,1491
55,7932198,【阴阳师】和我一起哈啤,http://www.bilibili.com/video/av7932198,2017-01-09,09:31:24,33:04,145097,3875,1259,534,2575
56,7923937,【阴阳师】传记——赌上自己的下一秒,http://www.bilibili.com/video/av7923937,2017-01-09,00:14:56,02:03,114210,508,794,238,666
57,7913350,【阴阳师】鬼使黑魂10,http://www.bilibili.com/video/av7913350,2017-01-08,05:35:06,01:54,139223,512,879,573,872
58,7907294,【阴阳师】你居然在游戏里下毒,http://www.bilibili.com/video/av7907294,2017-01-07,23:45:49,08:27,189350,2166,1128,845,1389
59,7854772,【阴阳师】我这一叉子下去。。。可能谁都打不死,http://www.bilibili.com/video/av7854772,2017-01-04,09:25:25,28:01,388264,7025,2801,1981,2528
60,7826110,【阴阳师】我小叮当今天要打爆肉队,http://www.bilibili.com/video/av7826110,2017-01-02,08:45:09,21:57,259384,6228,2110,1561,2770
61,7819851,【阴阳师】咖喱GayGay——传记,http://www.bilibili.com/video/av7819851,2017-01-02,02:32:41,03:24,112414,1180,951,783,760
62,7800663,【FGO】好酷炫的武藏，小次郎你再看看你,http://www.bilibili.com/video/av7800663,2017-01-01,02:15:40,05:18,110148,1546,614,627,1007
63,7798924,【阴阳师】一刀修罗~~参上！,http://www.bilibili.com/video/av7798924,2017-01-01,00:39:59,11:03,176880,2064,1216,893,1318
64,7798692,【阴阳师】迎接肉反时代的到来,http://www.bilibili.com/video/av7798692,2017-01-01,00:25:06,16:31,213568,2930,1013,963,1097
65,7791966,【FGO】元旦宫本武藏卡池验毒,http://www.bilibili.com/video/av7791966,2016-12-31,11:33:58,16:15,62540,3842,409,214,1122
66,7763486,【阴阳师】业原火副本,http://www.bilibili.com/video/av7763486,2016-12-30,02:52:46,06:14,158311,1969,1323,673,602
67,7759405,【阴阳师】新的式神已经出现,http://www.bilibili.com/video/av7759405,2016-12-29,21:41:22,93:54,227885,16400,1456,1360,3050
68,7719943,【阴阳师】你还是负责美吧~~~,http://www.bilibili.com/video/av7719943,2016-12-27,00:20:56,42:26,162587,4030,951,1185,928
