,aid,title,url,date,time,length,play,danmaku,review,favorites,coin
0,9449918,【王老菊】筋肉猛男传火记【黑暗之魂3环之城DLC】,http://www.bilibili.com/video/av9449918,2017-03-28,17:54,58:00,147201,6528,1817,890,5308
1,9381259,王老菊和散人互相进入身体，竟然是为了,http://www.bilibili.com/video/av9381259,2017-03-25,16:26,40:37,396380,7650,3740,4835,14074
2,9227167,【王老菊】旋转仁王10,http://www.bilibili.com/video/av9227167,2017-03-18,03:14,68:01,189718,6175,1737,352,3943
3,9069433,王老菊带你丛林进化,http://www.bilibili.com/video/av9069433,2017-03-10,16:35,42:12,479392,5849,1747,1000,4118
4,9064432,【王老菊】迷路仁王08~09,http://www.bilibili.com/video/av9064432,2017-03-10,01:21,87:52,197122,6802,1176,371,3213
5,9014027,【王老菊】拖更仁王07,http://www.bilibili.com/video/av9014027,2017-03-07,03:07,50:44,192988,5124,1388,344,4076
6,8811069,【王老菊】地精仁王06,http://www.bilibili.com/video/av8811069,2017-02-24,23:13,53:10,256007,5417,3175,445,4569
7,8739330,【王老菊】还有啥带仁王的词？04~05,http://www.bilibili.com/video/av8739330,2017-02-21,01:55,87:15,314145,9258,2574,455,4247
8,8719409,【王老菊】炸弹仁王03,http://www.bilibili.com/video/av8719409,2017-02-19,23:51,63:44,274111,8272,2221,464,4743
9,8658632,【王老菊】精尽仁王02,http://www.bilibili.com/video/av8658632,2017-02-17,01:16,46:01,321883,7787,2296,531,5416
10,8637601,【王老菊】火力少年仁王01,http://www.bilibili.com/video/av8637601,2017-02-15,22:47,71:41,663401,15948,3511,1547,8549
11,8539471,王老菊教你红衣影魔,http://www.bilibili.com/video/av8539471,2017-02-11,02:06,35:04,573649,12052,5545,1053,8878
12,8105366,王老菊教你杀将军09：影先生的故事,http://www.bilibili.com/video/av8105366,2017-01-19,23:45,40:32,231023,4090,6392,441,4719
13,7900189,王老菊带你极限滑雪,http://www.bilibili.com/video/av7900189,2017-01-07,22:43,28:53,574814,11394,4081,1435,14609
14,7737465,王老菊教你杀将军08：金泽城炸比,http://www.bilibili.com/video/av7737465,2016-12-28,18:09,35:24,217749,3186,2751,342,3555
15,7691117,【王老菊教你喜加一】第八期：打飞机游戏,http://www.bilibili.com/video/av7691117,2016-12-25,14:40,51:58,490804,7714,1517,963,6137
16,7627526,王老菊教你杀将军07：小村血案,http://www.bilibili.com/video/av7627526,2016-12-21,14:51,46:27,210984,3603,1131,384,3479
17,7602857,王老菊教你杀将军05~06,http://www.bilibili.com/video/av7602857,2016-12-19,19:12,67:36,284838,4902,1247,476,3818
18,7531412,王老菊教你杀将军04：都留山芳影,http://www.bilibili.com/video/av7531412,2016-12-15,02:46,49:27,236992,4370,1256,466,3701
19,7510170,王老菊教你杀将军01~03,http://www.bilibili.com/video/av7510170,2016-12-13,15:25,129:04,890211,17089,2160,2502,8383
