,aid,title,url,date,time,length,play,danmaku,review,favorites,coin
0,9873932,【寻魂记】恶魔之魂——万恶之源全体验 试播章（直播录像）,http://www.bilibili.com/video/av9873932,2017-04-15,21:29:11,42:45,3152,233,86,41,83
1,9873157,【黑暗之魂3】 第24集：薪王巨人尤姆——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9873157,2017-04-17,23:45:04,40:47,876,116,28,8,107
2,9845605,【黑暗之魂3】 第23集：拯救洋葱——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9845605,2017-04-14,23:45:40,32:04,1822,154,37,13,153
3,9803151,【黑暗之魂3】 第22集：地下监牢——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9803151,2017-04-13,00:00:00,32:35,1578,111,29,14,134
4,9762547,【黑暗之魂3】 第21集：薪王艾尔德里奇——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9762547,2017-04-10,22:07:30,45:57,2299,134,39,16,148
5,9708737,【黑暗之魂3】 第20集：废弃教堂竟然是…？！——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9708737,2017-04-08,23:30:16,56:33,2373,214,35,11,152
6,9692750,【大合集】血源诅咒 全攻略 by 球魂,http://www.bilibili.com/video/av9692750,2017-04-08,03:24:09,1199:04,7146,357,67,289,267
7,9642006,【黑暗之魂3】 第19集：教宗沙力万——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9642006,2017-04-05,20:06:28,50:31,2238,194,36,20,171
8,9553154,黑暗之魂1 全物品随机MOD 安装教程,http://www.bilibili.com/video/av9553154,2017-04-02,10:48:48,16:08,1422,12,66,57,85
9,9545727,你绝对没玩过的黑暗之魂1——全物品随机MOD介绍视频【球魂】,http://www.bilibili.com/video/av9545727,2017-04-02,03:34:59,41:58,3573,127,43,36,154
10,9543082,【黑暗之魂3】 第18集：冷冽谷——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9543082,2017-04-01,20:36:39,31:45,1670,67,32,10,137
11,9496305,【黑暗之魂3】 第17集：霸王沃尼尔——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9496305,2017-03-30,14:52:46,33:12,1853,99,25,12,109
12,9467432,黑魂3 环印城 4周目初见全集,http://www.bilibili.com/video/av9467432,2017-03-29,04:29:23,334:21,6003,444,44,67,203
13,9401744,【球魂】黑魂3新补丁 绘画守护者曲刀无限连击 垃圾曲刀的逆袭+老贼的怜悯,http://www.bilibili.com/video/av9401744,2017-03-25,23:47:42,03:42,5212,71,62,56,228
14,9373922,黑魂3 1.11版本 平衡性改动全视频对比 【搬运】,http://www.bilibili.com/video/av9373922,2017-03-24,21:44:58,07:55,5531,96,47,61,47
15,9371879,黑魂3 新款巨型棍棒PVP能杀神 重武器的春天,http://www.bilibili.com/video/av9371879,2017-03-24,18:24:20,09:38,5551,86,47,31,110
16,9358539,【黑暗之魂3】 第16集：卡萨斯地下墓地——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9358539,2017-03-24,04:20:24,50:41,1850,149,25,8,148
17,9305181,【黑暗之魂3】 第15集：深渊监视者-第一块柴薪——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9305181,2017-03-21,06:08:08,67:22,2517,215,40,15,186
18,9229407,【黑暗之魂3】 第14集：法兰要塞——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9229407,2017-03-17,20:25:18,50:45,2079,211,39,9,189
19,9161764,【黑暗之魂3】 第13集：幽邃主教群——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9161764,2017-03-14,05:13:31,38:57,1710,90,26,13,108
20,9068112,【仁王】1级通关 全Boss战视频 PS4 Pro （持续更新中）,http://www.bilibili.com/video/av9068112,2017-03-10,06:35:53,26:47,1791,17,17,13,68
21,9056705,【黑暗之魂3】 第12集：再遇洋葱？？——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9056705,2017-03-09,04:07:58,47:17,1897,188,29,11,133
22,9017301,【黑暗之魂3】 第11集：闯幽邃教堂——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av9017301,2017-03-06,22:56:03,47:18,1998,143,32,13,144
23,8962088,【黑暗之魂3】 第10集：抵达幽邃教堂——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av8962088,2017-03-04,05:05:25,52:07,2156,137,47,11,152
24,8863698,【黑暗之魂3】 第9集：活祭品之路与磔罚森林——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av8863698,2017-02-26,22:20:56,52:51,2049,161,28,8,150
25,8802902,【黑暗之魂3】 第8集：传火塔——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av8802902,2017-02-24,04:38:24,44:07,2241,168,37,9,149
26,8690135,【黑暗之魂3】 第7集：遇洋葱，出聚落——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av8690135,2017-02-18,08:30:37,53:19,2176,179,65,7,197
27,8651083,【荣耀战魂】剑圣 基础与进阶技巧指南 最适合新手的职业 5分钟精通 一决胜负！！,http://www.bilibili.com/video/av8651083,2017-02-16,05:24:32,05:31,4073,14,52,99,210
28,8601280,【球魂】仁王Nioh 初见流程 #09 #10 高清实况,http://www.bilibili.com/video/av8601280,2017-02-13,12:53:45,88:56,617,11,18,0,18
29,8559698,【球魂】仁王Nioh 初见流程 #07 #08 高清实况,http://www.bilibili.com/video/av8559698,2017-02-11,10:38:38,98:28,704,16,9,3,24
30,8532412,【球魂】仁王Nioh 初见流程 #05 #06 高清实况,http://www.bilibili.com/video/av8532412,2017-02-10,07:20:58,104:49,820,18,12,5,27
31,8516782,【球魂】仁王Nioh 初见流程 #03 #04 高清实况,http://www.bilibili.com/video/av8516782,2017-02-09,13:34:27,94:46,1035,18,14,2,28
32,8493103,【球魂】仁王Nioh 初见流程 #02 高清实况,http://www.bilibili.com/video/av8493103,2017-02-08,11:30:10,77:00,1476,42,15,4,55
33,8472293,【球魂】仁王Nioh 初见流程 #01 高清实况,http://www.bilibili.com/video/av8472293,2017-02-07,13:38:24,46:27,3493,327,38,13,94
34,8409906,【黑暗之魂3】 第6集：夺冶炼炉——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av8409906,2017-02-04,22:02:49,55:01,2397,189,31,5,196
35,8353204,【黑暗之魂3】 第5集：云雨不死聚落——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av8353204,2017-02-02,03:09:34,44:24,2439,215,30,8,182
36,8311368,【黑暗之魂3】 第4集：巡礼者——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av8311368,2017-01-30,22:15:32,39:32,2713,247,27,15,222
37,8280027,【血源诅咒圣杯迷宫】 第1集：苏美鲁金杯上层——全流程全剧情全道具分析指导攻略,http://www.bilibili.com/video/av8280027,2017-01-28,23:07:42,34:02,3234,112,42,38,208
38,8245602,【黑暗之魂3】 第3集：暂别高墙——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av8245602,2017-01-26,20:25:08,45:12,2805,144,35,9,165
39,8207180,【黑暗之魂3】 第2集：洛城高墙——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av8207180,2017-01-24,22:09:08,45:38,3743,235,31,19,219
40,8172176,【黑暗之魂3】 第1集：复生寻火（音画不同步修复）——全流程全剧情全道具描述分析攻略解说 by 球魂,http://www.bilibili.com/video/av8172176,2017-01-23,02:14:27,105:32,7747,533,109,89,459
41,7899818,球魂传火归来（之后一定努力做视频努力直播谢谢大家不离不弃谢谢大家支持我）,http://www.bilibili.com/video/av7899818,2017-01-07,09:24:09,16:12,2172,65,62,8,168
42,7505520,黑暗之魂3：球魂的复仇,http://www.bilibili.com/video/av7505520,2016-12-12,14:24:49,08:05,2855,38,36,6,82
43,7228937,【球魂】黑魂3 一周目幽魂投枪（只用战技）第六集 全Boss挑战（直播录像）,http://www.bilibili.com/video/av7228937,2016-11-23,17:29:17,43:19,1714,21,7,4,46
44,7215181,【球魂】黑魂3 一周目幽魂投枪（只用战技）第五集 全Boss挑战（直播录像）,http://www.bilibili.com/video/av7215181,2016-11-22,11:48:51,23:24,644,5,7,3,26
45,7190755,【球魂】黑魂3 一周目幽魂投枪（只用战技）第四集 全Boss挑战（直播录像）,http://www.bilibili.com/video/av7190755,2016-11-20,18:20:01,28:25,1115,23,14,3,28
46,7161311,【球魂】黑魂3 一周目幽魂投枪（只用战技）第三集 全Boss挑战（直播录像）,http://www.bilibili.com/video/av7161311,2016-11-19,01:36:06,27:01,1469,34,16,8,19
47,7146524,【球魂】黑魂3 一周目幽魂投枪（只用战技）第二集 全Boss挑战（直播录像）,http://www.bilibili.com/video/av7146524,2016-11-18,02:25:34,26:02,1261,16,12,3,26
48,7141967,【球魂】黑魂3 一周目幽魂投枪（只用战技）全Boss挑战（直播录像）,http://www.bilibili.com/video/av7141967,2016-11-17,16:36:01,24:20,3376,53,25,5,71
49,6952989,【大合集】黑暗之魂1 全剧情全道具分析全流程攻略解说,http://www.bilibili.com/video/av6952989,2016-11-04,03:11:06,2042:02,175335,10725,279,4020,2046
