,aid,title,url,date,time,length,play,danmaku,review,favorites,coin
0,9564681,[喂狗组]《尼尔:机械纪元》最高难度通关攻略2,http://www.bilibili.com/video/av9564681,2017-04-02,13:17:01,37:44,5532,146,104,61,254
1,9477430,[喂狗组]黑魂3环之都 手撕老贼,http://www.bilibili.com/video/av9477430,2017-03-30,01:31:35,12:27,16624,211,111,65,479
2,9457949,[喂狗组]黑暗之魂3DLC2开(丢)荒(人)实况,http://www.bilibili.com/video/av9457949,2017-03-28,14:43:00,289:46,36915,2236,103,406,526
3,9455009,[喂狗组]黑魂3环之都 手撕拽根,http://www.bilibili.com/video/av9455009,2017-03-28,10:07:08,20:59,18015,237,131,94,528
4,9454776,[喂狗组]黑魂3环之都 手撕鬼子,http://www.bilibili.com/video/av9454776,2017-03-28,09:42:24,12:24,16334,141,113,74,344
5,9407660,[喂狗组]刀，怒斩雪翼雕！,http://www.bilibili.com/video/av9407660,2017-03-26,03:35:33,01:07,30965,48,123,113,305
6,9404017,[喂狗组]《仁王》二周目全BOSS应对详解-近江篇 完结,http://www.bilibili.com/video/av9404017,2017-03-28,23:19:25,49:57,2975,28,28,39,109
7,9379428,[喂狗组]《仁王》二周目全BOSS应对详解-关原篇,http://www.bilibili.com/video/av9379428,2017-03-26,00:37:42,33:49,3847,87,42,35,122
8,9373647,[喂狗组]《尼尔:机械纪元》最高难度通关攻略1,http://www.bilibili.com/video/av9373647,2017-03-24,21:39:39,38:43,12618,283,121,180,421
9,9268299,[喂狗组] 女神异闻录5 全中文剧情解说-Part34 游戏进度12月份25~3月20日 Fin,http://www.bilibili.com/video/av9268299,2017-03-19,19:00:01,168:45,7443,686,254,88,679
10,9215778,[喂狗组]《仁王》二周目全BOSS应对详解-东海篇,http://www.bilibili.com/video/av9215778,2017-03-21,23:30:22,35:49,4295,142,36,35,154
11,9213696,[喂狗组]《仁王》二周目全BOSS应对详解-近畿篇,http://www.bilibili.com/video/av9213696,2017-03-17,02:56:38,39:13,6629,153,40,51,218
12,9194168,[喂狗组]《尼尔2》邪道:基地快速到达水没都市,http://www.bilibili.com/video/av9194168,2017-03-16,01:18:15,01:42,10330,44,56,79,218
13,9117019,[喂狗组]《仁王》二周目全BOSS应对详解-中国篇,http://www.bilibili.com/video/av9117019,2017-03-12,23:30:33,22:00,15031,160,50,102,386
14,9065805,[喂狗组]《仁王》二周目全BOSS应对详解-九州篇,http://www.bilibili.com/video/av9065805,2017-03-09,14:14:36,31:13,11791,242,58,138,529
15,8930354,[喂狗组]《仁王》十一种实用技巧详解,http://www.bilibili.com/video/av8930354,2017-03-02,12:47:31,11:18,66327,380,232,1751,1282
16,7999599,[喂狗组] 女神异闻录5 全中文剧情解说-Part33 游戏进度12月24,http://www.bilibili.com/video/av7999599,2017-01-13,21:14:31,194:13,11978,522,116,58,354
17,7935132,[喂狗组] 女神异闻录5 全中文剧情解说-Part32 游戏进度12月份19~24日 End,http://www.bilibili.com/video/av7935132,2017-01-09,17:54:25,108:15,7876,425,92,66,317
18,7867760,"【喂狗组】魂3全boss速通世界纪录1:09:21 喂狗组原创""爽到线路"" 2017年1月5日",http://www.bilibili.com/video/av7867760,2017-01-05,08:26:59,85:30,597167,7538,2125,13522,12994
19,7844208,[喂狗组] 女神异闻录5 全中文剧情解说-Part31 游戏进度11月26~12月18,http://www.bilibili.com/video/av7844208,2017-01-03,19:15:57,79:27,6870,563,56,44,293
