,aid,title,url,date,time,length,play,danmaku,review,favorites,coin
0,10295264,冰冷解说：5.3斗技实况 刚出产房的酒吞！,http://www.bilibili.com/video/av10295264,2017-05-03,13:51:50,74:36,27266,1642,289,85,229
1,10284911,冰冷解说：冷鲜肉（Fresh body）第001期,http://www.bilibili.com/video/av10284911,2017-05-03,05:59:43,39:26,8654,705,273,53,285
2,10271910,冰冷解说：5.2斗技实况 6星以津真天和鸩,http://www.bilibili.com/video/av10271910,2017-05-02,15:27:18,66:09,15052,863,190,70,166
3,10249977,冰冷解说：5.1斗鸡实况 我的鸩终于把毒升满了！,http://www.bilibili.com/video/av10249977,2017-05-01,13:14:22,65:25,22121,990,265,78,165
4,10239653,冰冷解说：遇龙（已完结！）,http://www.bilibili.com/video/av10239653,2017-05-01,08:03:11,228:17,14808,4473,512,267,532
5,10222107,冰冷解说：6星鸩/以津真天斗技实况（精编版）,http://www.bilibili.com/video/av10222107,2017-04-30,14:30:36,49:15,31527,1057,292,135,286
6,10220329,冰冷解说：阴阳师轮入道鸩疯狂叠毒！（切磋实况）,http://www.bilibili.com/video/av10220329,2017-04-30,14:30:06,54:44,34960,885,230,143,166
7,10175255,冰冷解说：逆袭之星途闪耀 第015期,http://www.bilibili.com/video/av10175255,2017-04-29,03:35:47,49:54,14709,2716,441,158,761
8,10077469,冰冷解说：阴阳师“双拉白火”登顶斗技实况,http://www.bilibili.com/video/av10077469,2017-04-24,12:19:13,63:54,42982,1595,494,228,354
9,10064292,冰冷解说：6星以津真天斗技实况（低速纯输出魍魉）,http://www.bilibili.com/video/av10064292,2017-04-24,02:22:13,69:27,57728,1805,339,302,332
10,10043590,冰冷解说：两只6星“以津真天”（阴阳师协同斗技）,http://www.bilibili.com/video/av10043590,2017-04-23,05:25:26,98:24,79201,1861,534,391,520
11,10028011,【阴阳师】4.22体验服 阎魔加强实测,http://www.bilibili.com/video/av10028011,2017-04-22,13:35:32,03:15,63491,354,784,198,266
12,10022194,【阴阳师】第二十一章新剧情：七角山秘闻,http://www.bilibili.com/video/av10022194,2017-04-22,08:55:56,32:18,41178,3719,777,540,425
13,10017141,冰冷解说：4.22协同斗技录像（还是雪女最厉害~）,http://www.bilibili.com/video/av10017141,2017-04-22,05:56:43,92:08,14391,883,231,45,169
14,10016686,冰冷解说：潜伏之赤途 第005期 （海蛇线结局）,http://www.bilibili.com/video/av10016686,2017-04-22,08:54:22,65:55,3811,773,157,38,228
15,9991305,冰冷解说：逆袭之星途闪耀 第014期,http://www.bilibili.com/video/av9991305,2017-04-21,06:05:46,30:34,11402,1468,326,66,417
16,9978411,冰冷解说：阴阳师后手肉控队队花——烟烟罗！,http://www.bilibili.com/video/av9978411,2017-04-20,12:10:57,63:18,43795,1185,296,263,345
17,9948552,冰冷解说：潜伏之赤途 第004期,http://www.bilibili.com/video/av9948552,2017-04-19,05:08:10,55:13,4596,671,194,46,223
18,9946275,冰冷解说：逆袭之星途闪耀 第013期,http://www.bilibili.com/video/av9946275,2017-04-19,03:10:49,77:26,11305,3068,360,81,654
19,9916936,冰冷解说：恒水中学连环虐杀 （5P更新完毕）,http://www.bilibili.com/video/av9916936,2017-04-17,12:06:29,328:45,21729,2696,474,432,647
20,9916771,冰冷解说：高速针女荒 4保1阵容斗技上分实况,http://www.bilibili.com/video/av9916771,2017-04-17,11:56:55,68:40,28784,1483,236,172,270
21,9905720,冰冷解说：逆袭之星途闪耀 第012期,http://www.bilibili.com/video/av9905720,2017-04-17,03:31:49,81:04,13042,3980,359,96,668
22,9897524,冰冷解说：逆袭之星途闪耀 第011期,http://www.bilibili.com/video/av9897524,2017-04-16,15:18:39,75:57,13210,4348,371,89,579
23,9896059,冰冷解说：后宫三千人 第005期（完结撒花~）,http://www.bilibili.com/video/av9896059,2017-04-16,13:22:33,45:38,5610,275,152,21,68
24,9869268,冰冷解说：灯笼鬼+夜叉椒图反击队斗技实况（不是娱乐向，别笑~）,http://www.bilibili.com/video/av9869268,2017-04-15,13:16:28,83:49,43476,2269,445,189,361
25,9855422,冰冷解说：体验服协同斗技实况（荒、判官、金鱼姬等）,http://www.bilibili.com/video/av9855422,2017-04-15,04:18:10,88:23,17418,994,216,101,195
26,9847649,【阴阳师】番外新片：春樱之宴 （体验服快报）,http://www.bilibili.com/video/av9847649,2017-04-14,22:04:54,24:01,64870,6090,1265,1889,718
27,9842523,冰冷解说：后宫三千人 第004期（直播实况）,http://www.bilibili.com/video/av9842523,2017-04-14,14:39:00,57:46,5610,716,137,26,126
28,9842442,冰冷解说：6星蚌精鲤鱼精斗技实况,http://www.bilibili.com/video/av9842442,2017-04-14,14:36:16,63:15,28279,805,274,188,191
29,9827279,冰冷解说：逆袭之星途闪耀 第010期,http://www.bilibili.com/video/av9827279,2017-04-14,01:37:15,102:58,15482,5708,669,129,931
30,9820142,冰冷解说：后宫三千人 第003期（直播实况）,http://www.bilibili.com/video/av9820142,2017-04-13,12:40:18,52:53,5827,688,153,32,180
31,9799913,冰冷解说：逆袭之星途闪耀 第009期,http://www.bilibili.com/video/av9799913,2017-04-12,13:24:35,63:22,13477,3332,378,126,782
32,9793030,冰冷解说：阴阳师20章新剧情（体验服抢先看~）,http://www.bilibili.com/video/av9793030,2017-04-12,07:45:57,31:41,25725,1636,247,192,300
