,aid,title,url,date,time,length,play,danmaku,review,favorites,coin
0,9829641,[喂狗组] 黑魂3 DLC2 黑龙邪道不卡帧100%成功新方法教学,http://www.bilibili.com/video/av9829641,2017-04-14,03:34:23,07:22,15177,211,176,141,921
1,9816267,[喂狗组]《尼尔:机械纪元》最高难度通关攻略3,http://www.bilibili.com/video/av9816267,2017-04-13,09:38:57,40:53,7465,173,98,137,219
2,9719223,[喂狗组]《尼尔:机械纪元》VH难度 手撕亚当,http://www.bilibili.com/video/av9719223,2017-04-09,02:07:59,09:46,19322,274,137,217,377
3,9709649,[喂狗组]拳皇14DLC人物 洛克霍华德 连续技,http://www.bilibili.com/video/av9709649,2017-04-08,15:32:10,01:26,14742,63,88,47,237
4,9667348,[喂狗组] 黑暗之魂3 DLC2 黑龙邪道100%成功方法教学,http://www.bilibili.com/video/av9667348,2017-04-07,02:44:02,05:43,23840,219,191,197,803
5,9564681,[喂狗组]《尼尔:机械纪元》最高难度通关攻略2,http://www.bilibili.com/video/av9564681,2017-04-02,13:17:01,37:44,11470,192,120,143,313
6,9477430,[喂狗组]黑魂3环之都 手撕老贼,http://www.bilibili.com/video/av9477430,2017-03-30,01:31:35,12:27,21677,257,120,73,519
7,9457949,[喂狗组]黑暗之魂3DLC2开(丢)荒(人)实况,http://www.bilibili.com/video/av9457949,2017-03-28,14:43:00,289:46,45803,2748,113,434,573
8,9455009,[喂狗组]黑魂3环之都 手撕拽根,http://www.bilibili.com/video/av9455009,2017-03-28,10:07:08,20:59,21369,261,133,99,556
9,9454776,[喂狗组]黑魂3环之都 手撕鬼子,http://www.bilibili.com/video/av9454776,2017-03-28,09:42:24,12:24,17718,145,114,75,346
10,9407660,[喂狗组]刀，怒斩雪翼雕！,http://www.bilibili.com/video/av9407660,2017-03-26,03:35:33,01:07,34954,48,127,120,311
11,9404017,[喂狗组]《仁王》二周目全BOSS应对详解-近江篇 完结,http://www.bilibili.com/video/av9404017,2017-03-28,23:19:25,49:57,3870,33,28,46,129
