,aid,title,url,date,time,length,play,danmaku,review,favorites,coin
0,10133642,王老菊教你玩猛男阿修罗,http://www.bilibili.com/video/av10133642,2017-04-27,07:32:40,48:26,387523,5998,2121,672,5088
1,9999121,王老菊带你迷航外星,http://www.bilibili.com/video/av9999121,2017-04-21,10:59:27,43:10,329016,7700,3113,812,5829
2,9796052,王老菊教你榔头死神,http://www.bilibili.com/video/av9796052,2017-04-12,09:17:10,42:12,448812,7136,2175,1086,7180
3,9671516,王老菊带你像素冒险,http://www.bilibili.com/video/av9671516,2017-04-07,05:28:10,48:08,403808,7550,1891,1001,6507
4,9449918,（完结合集）【王老菊】筋肉猛男传火记【黑暗之魂3环之城DLC】,http://www.bilibili.com/video/av9449918,2017-03-28,05:54:37,249:09,958186,38680,4107,5093,17882
5,9381259,王老菊和散人互相进入身体，竟然是为了,http://www.bilibili.com/video/av9381259,2017-03-25,04:26:10,40:37,514109,9010,4040,6203,16316
6,9227167,【王老菊】旋转仁王10,http://www.bilibili.com/video/av9227167,2017-03-17,15:14:10,68:01,219112,6446,1789,332,4185
7,9069433,王老菊带你丛林进化,http://www.bilibili.com/video/av9069433,2017-03-10,03:35:20,42:12,540254,6233,1793,1004,4360
8,9064432,【王老菊】迷路仁王08~09,http://www.bilibili.com/video/av9064432,2017-03-09,12:21:11,87:52,217643,7071,1202,350,3343
9,9014027,【王老菊】拖更仁王07,http://www.bilibili.com/video/av9014027,2017-03-06,14:07:24,50:44,202690,5275,1390,339,4170
10,8811069,【王老菊】地精仁王06,http://www.bilibili.com/video/av8811069,2017-02-24,10:13:37,53:10,266113,5576,3178,431,4649
11,8739330,【王老菊】还有啥带仁王的词？04~05,http://www.bilibili.com/video/av8739330,2017-02-20,12:55:37,87:15,327037,9456,2578,437,4315
12,8719409,【王老菊】炸弹仁王03,http://www.bilibili.com/video/av8719409,2017-02-19,10:51:15,63:44,285125,8439,2230,449,4823
13,8658632,【王老菊】精尽仁王02,http://www.bilibili.com/video/av8658632,2017-02-16,12:16:13,46:01,334439,7952,2305,515,5509
14,8637601,【王老菊】火力少年仁王01,http://www.bilibili.com/video/av8637601,2017-02-15,09:47:22,71:41,694860,16312,3524,1556,8686
15,8539471,王老菊教你红衣影魔,http://www.bilibili.com/video/av8539471,2017-02-10,13:06:13,35:04,590737,12122,5549,1036,8942
